"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"동작구","학원","3000030802","옳은보습학원","서울특별시 동작구 등용로 38","/ 301~303호 (상도동/ 상도동래미안1차아파트)","입시.검정 및 보습","보통교과","보습?논술/","보습?논술","195","106","","Y","N","06937","개원","20180111","","","20180111","20220508"
"관악구","학원","3000030803","이에스엘(ESL)영어학원","서울특별시 관악구 관악로 244","/ 3층 일부 (봉천동)","입시.검정 및 보습","보통교과","보습/","보습","568","71","","Y","N","08735","개원","20180111","","","20180111","20220508"
"강서구","학원","3000030806","글로벌프라미스학원","서울특별시 강서구 강서로 308","/ 2층 일부(내발산동/ 신양빌딩) (내발산동)","입시.검정 및 보습","보통교과","보습/","보습","375","134","","Y","N","07680","개원","20180108","","","20180108","20220508"
"서초구","학원","3000030809","서일영수전문학원","서울특별시 서초구 바우뫼로7길 3","/ 7층 전체 (우면동/ 중평빌딩)","입시.검정 및 보습","보통교과","보습?논술/","보습?논술","136","119","","Y","N","06762","개원","20180111","","","20180111","20220508"
"노원구","교습소","3000030814","유플러스에듀(u+edu)영어교습소","서울특별시 노원구 한글비석로 89","/ 304호 (하계동/ 하계1차청구아파트 201동)","입시.검정 및 보습","보통교과","","보습","8","4","","Y","N","01791","개원","20180115","","","20180115","20220508"
"강남구","교습소","3000030816","늘픔논술국어교습소","서울특별시 강남구 테헤란로16길 13","/ 202호 (역삼동)","입시.검정 및 보습","보통교과","초등","보습?논술","27","9","","Y","N","06235","개원","20180112","","","20180112","20220508"
"동대문구","학원","3000030817","리딩클럽영어학원","서울특별시 동대문구 사가정로 148","/ 주상가동 306호 (전농동/ 전농 SK아파트)","입시.검정 및 보습","보통교과","보습/","보습","40","69","","Y","N","02532","개원","20180112","","","20180112","20220508"
"강남구","학원","3000030824","태성수학전문학원","서울특별시 강남구 삼성로 221","/ 3층 (대치동/ 혜성빌딩)","입시.검정 및 보습","보통교과","보습?논술/","보습?논술","24","111","","Y","N","06280","개원","20180109","","","20180109","20220508"
"은평구","학원","3000030826","뿌리깊은나무국어논술학원","서울특별시 은평구 갈현로33길 10","/ 2층 (갈현동)","입시.검정 및 보습","보통교과","","보습?논술","140","70","","Y","N","03320","개원","20180110","","","20180110","20220508"
"마포구","학원","3000030827","마포점와와학습코칭학원","서울특별시 마포구 독막로42길 7","/ 2층 (염리동)","입시.검정 및 보습","보통교과","보습/","보습","984","80","","Y","N","04155","개원","20180105","","","20180105","20220508"
"강남구","학원","3000030833","써밋아카데미학원","서울특별시 강남구 도곡로 524","/ 3층 (대치동)","입시.검정 및 보습","보통교과","보습/","보습","320","74","","Y","N","06282","개원","20180112","","","20180112","20220508"
"서초구","학원","3000030835","정인학원","서울특별시 서초구 고무래로 90-7","/ 3층 1호 (서초동)","입시.검정 및 보습","보통교과","","보습?논술","80","74","","Y","N","06602","개원","20180112","","","20180112","20220508"
"서초구","학원","3000030836","서리풀(SEORIPUL)학원","서울특별시 서초구 동산로13길 35","/ 7층 일부 (양재동)","입시.검정 및 보습","보통교과","보습?논술/","보습?논술","66","77","","Y","N","06780","개원","20180111","","","20180111","20220508"
"성북구","교습소","3000030846","스카이영어교습소","서울특별시 성북구 동소문로 248","/ 3층 6호 (길음동/ 돈암2-1 삼부아파트 상가 102동)","입시.검정 및 보습","보통교과","고등부영어A","보습","54","6","고등부영어A:400000/ 고등부영어B:350000/ 고등부영어C:300000/ 고등부영어D:200000/ 고등부영어E:250000/ 중등영어A:350000/ 중등영어B:300000/ 중등영어C:250000/ 중등영어D:200000","Y","N","02735","개원","20180111","","","20180111","20220508"
"도봉구","교습소","3000030850","도봉한신해법수학교습소","서울특별시 도봉구 도봉로180나길 41","/ 205호/ 206호 (도봉동/ 도봉한신아파트 상가1동)","입시.검정 및 보습","보통교과","","보습","18","6","","Y","N","01318","개원","20180116","","","20180116","20220508"
"노원구","학원","3000030853","두림과학학원","서울특별시 노원구 한글비석로 227","/ 5층일부 (중계동/ 이진프라자)","입시.검정 및 보습","보통교과","","보습?논술","50","74","","Y","N","01743","개원","20180117","","","20180117","20220508"
"서초구","교습소","3000030855","박지현국어전문국어교습소","서울특별시 서초구 효령로 229","/ 3층 310호 (서초동)","입시.검정 및 보습","보통교과","국어영역","보습","15","5","국어영역:145260/ 국어영역:217890/ 국어영역:290520","Y","N","06671","개원","20180112","","","20180112","20220508"
"성북구","교습소","3000030858","유멘영어교습소","서울특별시 성북구 보문로29다길 7","/ 2층 203호 (삼선동3가/삼선푸르지오 상가동)","입시.검정 및 보습","보통교과","","보습","15","5","","Y","N","02869","개원","20180117","","","20180117","20220508"
"성북구","교습소","3000030859","강남대치수학교습소","서울특별시 성북구 오패산로 63","/ 2층 전체 (하월곡동)","입시.검정 및 보습","보통교과","","보습","16","4","","Y","N","02737","개원","20180117","","","20180117","20220508"
"서대문구","교습소","3000030861","탄탄수학교습소","서울특별시 서대문구 증가로 211","/ 지1층 (북가좌동)","입시.검정 및 보습","보통교과","","보습","16","8","","Y","N","03685","개원","20180112","","","20180112","20220508"
"양천구","교습소","3000030862","민쌤수학교습소","서울특별시 양천구 목동서로 400","/ 목동신시가지아파트 상가 에이동 215호 (신정동)","입시.검정 및 보습","보통교과","","보습","30","5","","Y","N","08090","개원","20180118","","","20180118","20220508"
"양천구","교습소","3000030863","선택과집중영어교습소","서울특별시 양천구 목동동로14길 4","/ 3층 (목동)","입시.검정 및 보습","보통교과","","보습","10","5","","Y","N","08005","개원","20180118","","","20180118","20220508"
"강남구","학원","3000030866","한누네학원","서울특별시 강남구 선릉로115길 27","/ 2층 (논현동)","입시.검정 및 보습","보통교과","보습?논술/","보습?논술","24","74","","Y","N","06103","개원","20180112","","","20180112","20220508"
"강남구","학원","3000030871","선선수학학원","서울특별시 강남구 개포로 252","/ 3층 일부 (개포동/ 진성빌딩)","입시.검정 및 보습","보통교과","","보습?논술","90","76","","Y","N","06309","개원","20180117","","","20180117","20220508"
"강서구","학원","3000030872","국풍2000등촌관학원","서울특별시 강서구 공항대로41길 50","/ 203호 205호 (등촌동)","입시.검정 및 보습","보통교과","보습?논술/","보습?논술","52","50","","Y","N","07587","개원","20180119","","","20180119","20220508"
"양천구","교습소","3000030874","하나수학교습소","서울특별시 양천구 화곡로3길 25","/ 1층일부 (신월동)","입시.검정 및 보습","보통교과","","보습","50","5","초등수학(초등1~2학년):170000/ 초등수학:180000/ 초등수학(초등6학년):210000/ 초등수학(초등저학년):50000/ 중등수학A:220000/ 중등수학B:230000/ 중등수학C:250000/ 중등수학D:270000/ 고등수학:320000/ 초등수학A:180000/ 초등수학B:180000/ 초등수학C:200000/ 초등수학D:210000/ 중등수학A:230000/ 중등수학B:240000/ 중등수학C:270000/ 중등수학D:290000/ 고등수학A:320000/ 고등수학B:340000","Y","N","07900","개원","20180119","","","20180119","20220508"
"광진구","교습소","3000030876","플레이잉글리쉬(Play English)영어교습소","서울특별시 광진구 동일로72길 30","/ 201호 (중곡동)","입시.검정 및 보습","보통교과","","보습","6","3","","Y","N","04912","개원","20180117","","","20180117","20220508"
"성동구","학원","3000030877","예인학원","서울특별시 성동구 금호로 143","/ 2층 (금호동2가)","입시.검정 및 보습","보통교과","","보습","180","88","","Y","N","04728","개원","20180119","","","20180119","20220508"
"은평구","학원","3000030878","2관뉴이스트수학전문학원","서울특별시 은평구 서오릉로 162","/ 6층 (갈현동)","입시.검정 및 보습","보통교과","보습/","보습","115","90","","Y","N","03336","개원","20180111","","","20180111","20220508"
"도봉구","교습소","3000030881","최덕환수학교습소","서울특별시 도봉구 도당로 11","/ 203호일부 (쌍문동/ 쌍문청구아파트 상가동)","입시.검정 및 보습","보통교과","초등부수학","보습","30","5","초등부수학:210000/ 중등부수학A:230000/ 중등부수학B:300000/ 고등부수학A:340000/ 고등부수학B:340000/ 고등부수학C:450000","Y","N","01385","개원","20180119","","","20180119","20220508"
"강남구","학원","3000030882","더원학원","서울특별시 강남구 삼성로71길 7","/ 4층 (대치동/한영빌딩)","입시.검정 및 보습","보통교과","보습?논술/","보습?논술","440","92","","Y","N","06202","개원","20180117","","","20180117","20220508"
"성북구","교습소","3000030884","두뇌로수학교습소","서울특별시 성북구 종암로27길 37","/ 1층 106호 (종암동/ 삼성 래미안아파트)","입시.검정 및 보습","보통교과","","보습","10","5","","Y","N","02803","개원","20180122","20200221","20200322","20180122","20220508"
"성동구","교습소","3000030885","해법지니잉글리쉬영어교습소","서울특별시 성동구 행당로 87","/ 대림리빙프라자상가 224호/ 225호/ 260호 (행당동/ 행당동 대림아파트)","입시.검정 및 보습","보통교과","초등기초A영어","보습","48","4","초등기초A영어:100000/ 초등기초B영어:180000/ 초등중급B영어:200000/ 초등중급A영어:190000/ 초등고급A영어:210000/ 초등고급B영어:250000/ 중등기초A영어:200000/ 중등기초B영어:230000/ 중등중급A영어:270000/ 중등중급B영어:310000/ 고등부중급A영어:250000/ 고등부중급B영어:300000","Y","N","04713","개원","20180122","","","20180122","20220508"
"양천구","학원","3000030887","투웰브학원","서울특별시 양천구 오목로 280","/ 3층일부 (목동)","입시.검정 및 보습","보통교과","","보습?논술","56","50","","Y","N","08003","개원","20180122","","","20180122","20220508"
"서초구","학원","3000030894","비엠지(BMG)학원","서울특별시 서초구 신반포로 219","/ 205호 (잠원동)","입시.검정 및 보습","보통교과","보습?논술/","보습?논술","85","77","","Y","N","06512","개원","20180123","","","20180123","20220508"
"중랑구","교습소","3000030896","수학마을수학교습소","서울특별시 중랑구 신내로7길 16","/ 생활편익시설동 406-1호 (신내동/ 건영2차아파트)","입시.검정 및 보습","보통교과","","보습","18","3","","Y","N","02085","개원","20180122","","","20180122","20220508"
"강서구","교습소","3000030901","파고다염창차이랑중국어교습소","서울특별시 강서구 양천로69길 58","/ 염창동아아파트상가 309/310호 (염창동/ 염창동아아파트)","입시.검정 및 보습","보통교과","","보습","16","8","","Y","N","07536","개원","20180122","","","20180122","20220508"
"강서구","교습소","3000030902","리쌤수학교습소","서울특별시 강서구 방화대로7길 29","/ 2층 일부 (공항동)","입시.검정 및 보습","보통교과","","보습","6","3","","Y","N","07628","개원","20180122","","","20180122","20220508"
"성북구","교습소","3000030903","빨간펜수학의달인한신한진돈암센터수학교습소","서울특별시 성북구 성북로4길 52","/ 417동 8층 1807호 일부 (돈암동/ 한신한진상가)","입시.검정 및 보습","보통교과","초등수학기본반","보습","16","4","","Y","N","02831","개원","20180123","","","20180123","20220508"
